,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,NPOPCHG_2010,BIRTHS2010,DEATHS2010,NATURALINC2010,INTERNATIONALMIG2010,DOMESTICMIG2010,NETMIG2010,RESIDUAL2010,GQESTIMATESBASE2010
247,50,4,9,6,111,California,Ventura County,823318,823398,825097,1699,2767,1266,1501,119,173,292,-94,10702
248,50,4,9,6,113,California,Yolo County,200849,200855,201073,218,565,223,342,169,-302,-133,9,6709
249,50,4,9,6,115,California,Yuba County,72155,72142,72348,206,284,95,189,45,-23,22,-5,1171
250,40,4,8,8,0,Colorado,Colorado,5029196,5029319,5047349,18030,16780,7832,8948,2322,6111,8433,649,116006
251,50,4,8,8,1,Colorado,Adams County,441603,441697,443691,1994,1806,668,1138,103,703,806,50,4027
252,50,4,8,8,3,Colorado,Alamosa County,15445,15440,15515,75,76,15,61,2,11,13,1,740
253,50,4,8,8,5,Colorado,Arapahoe County,572003,572118,574747,2629,2034,884,1150,584,874,1458,21,5025
254,50,4,8,8,7,Colorado,Archuleta County,12084,12084,12046,-38,21,27,-6,2,-35,-33,1,129
255,50,4,8,8,9,Colorado,Baca County,3788,3787,3807,20,13,7,6,0,15,15,-1,82
256,50,4,8,8,11,Colorado,Bent County,6499,6499,6500,1,12,25,-13,2,12,14,0,2208
257,50,4,8,8,13,Colorado,Boulder County,294567,294560,295037,477,765,346,419,225,-162,63,-5,8949
258,50,4,8,8,14,Colorado,Broomfield County,55889,55861,56226,365,163,91,72,27,251,278,15,282
259,50,4,8,8,15,Colorado,Chaffee County,17809,17809,17808,-1,30,29,1,6,-7,-1,-1,1436
260,50,4,8,8,17,Colorado,Cheyenne County,1836,1833,1833,0,4,2,2,1,-4,-3,1,42
261,50,4,8,8,19,Colorado,Clear Creek County,9088,9073,9083,10,14,32,-18,4,22,26,2,84
262,50,4,8,8,21,Colorado,Conejos County,8256,8256,8312,56,41,5,36,1,19,20,0,36
263,50,4,8,8,23,Colorado,Costilla County,3524,3524,3529,5,7,11,-4,1,8,9,0,0
264,50,4,8,8,25,Colorado,Crowley County,5823,5823,5861,38,12,3,9,3,25,28,1,2682
265,50,4,8,8,27,Colorado,Custer County,4255,4251,4279,28,5,4,1,0,25,25,2,150
266,50,4,8,8,29,Colorado,Delta County,30952,30953,30860,-93,85,110,-25,3,-73,-70,2,713
267,50,4,8,8,31,Colorado,Denver County,600158,599825,603359,3534,2407,1002,1405,386,1526,1912,217,15981
268,50,4,8,8,33,Colorado,Dolores County,2064,2064,2069,5,5,0,5,0,0,0,0,0
269,50,4,8,8,35,Colorado,Douglas County,285465,285465,286977,1512,922,261,661,83,737,820,31,651
270,50,4,8,8,37,Colorado,Eagle County,52197,52201,52099,-102,195,9,186,30,-343,-313,25,55
271,50,4,8,8,39,Colorado,Elbert County,23086,23088,23142,54,33,13,20,4,32,36,-2,73
272,50,4,8,8,41,Colorado,El Paso County,622263,622253,627031,4778,2258,864,1394,452,2733,3185,199,19141
273,50,4,8,8,43,Colorado,Fremont County,46824,46828,46837,9,79,155,-76,11,73,84,1,8704
274,50,4,8,8,45,Colorado,Garfield County,56389,56373,56072,-301,230,82,148,11,-496,-485,36,884
275,50,4,8,8,47,Colorado,Gilpin County,5441,5449,5471,22,10,0,10,1,9,10,2,49
276,50,4,8,8,49,Colorado,Grand County,14843,14843,14796,-47,28,4,24,5,-80,-75,4,222
277,50,4,8,8,51,Colorado,Gunnison County,15324,15324,15291,-33,42,26,16,2,-51,-49,0,850
278,50,4,8,8,53,Colorado,Hinsdale County,843,843,844,1,0,0,0,0,0,0,1,56
279,50,4,8,8,55,Colorado,Huerfano County,6711,6711,6681,-30,11,13,-2,4,-32,-28,0,165
280,50,4,8,8,57,Colorado,Jackson County,1394,1393,1389,-4,4,0,4,0,-8,-8,0,2
281,50,4,8,8,59,Colorado,Jefferson County,534543,534829,535548,719,1482,916,566,118,98,216,-63,7450
282,50,4,8,8,61,Colorado,Kiowa County,1398,1398,1404,6,3,2,1,0,4,4,1,14
283,50,4,8,8,63,Colorado,Kit Carson County,8270,8270,8263,-7,29,27,2,-2,-5,-7,-2,1075
284,50,4,8,8,65,Colorado,Lake County,7310,7310,7264,-46,26,14,12,-5,-55,-60,2,133
285,50,4,8,8,67,Colorado,La Plata County,51334,51335,51411,76,164,85,79,3,-2,1,-4,1715
286,50,4,8,8,69,Colorado,Larimer County,299630,299630,300441,811,843,487,356,78,378,456,-1,8530
287,50,4,8,8,71,Colorado,Las Animas County,15507,15507,15422,-85,29,38,-9,3,-83,-80,4,858
288,50,4,8,8,73,Colorado,Lincoln County,5467,5469,5471,2,12,15,-3,-1,6,5,0,1030
289,50,4,8,8,75,Colorado,Logan County,22709,22709,22750,41,57,29,28,-1,16,15,-2,3904
290,50,4,8,8,77,Colorado,Mesa County,146723,146733,146259,-474,477,327,150,12,-667,-655,31,3625
291,50,4,8,8,79,Colorado,Mineral County,712,712,704,-8,1,4,-3,0,-5,-5,0,0
292,50,4,8,8,81,Colorado,Moffat County,13795,13791,13794,3,58,44,14,4,-16,-12,1,102
293,50,4,8,8,83,Colorado,Montezuma County,25535,25541,25576,35,83,40,43,6,-11,-5,-3,243
294,50,4,8,8,85,Colorado,Montrose County,41276,41276,41186,-90,124,67,57,5,-156,-151,4,542
295,50,4,8,8,87,Colorado,Morgan County,28159,28159,28241,82,125,41,84,36,-38,-2,0,564
296,50,4,8,8,89,Colorado,Otero County,18831,18833,18859,26,45,31,14,3,12,15,-3,433
297,50,4,8,8,91,Colorado,Ouray County,4436,4442,4456,14,12,15,-3,1,15,16,1,0
298,50,4,8,8,93,Colorado,Park County,16206,16203,16279,76,27,7,20,1,51,52,4,92
299,50,4,8,8,95,Colorado,Phillips County,4442,4442,4469,27,17,8,9,1,17,18,0,60
300,50,4,8,8,97,Colorado,Pitkin County,17148,17144,17154,10,35,17,18,18,-26,-8,0,72
301,50,4,8,8,99,Colorado,Prowers County,12551,12551,12545,-6,39,9,30,2,-39,-37,1,315
302,50,4,8,8,101,Colorado,Pueblo County,159063,159063,159390,327,504,418,86,4,235,239,2,4321
303,50,4,8,8,103,Colorado,Rio Blanco County,6666,6673,6623,-50,22,17,5,10,-68,-58,3,235
304,50,4,8,8,105,Colorado,Rio Grande County,11982,11982,12023,41,43,14,29,-1,14,13,-1,198
305,50,4,8,8,107,Colorado,Routt County,23509,23506,23434,-72,68,33,35,6,-122,-116,9,335
306,50,4,8,8,109,Colorado,Saguache County,6108,6108,6136,28,18,1,17,2,8,10,1,18
307,50,4,8,8,111,Colorado,San Juan County,699,699,708,9,0,1,-1,0,9,9,1,0
308,50,4,8,8,113,Colorado,San Miguel County,7359,7359,7357,-2,17,7,10,7,-19,-12,0,9
309,50,4,8,8,115,Colorado,Sedgwick County,2379,2382,2371,-11,6,14,-8,0,-3,-3,0,35
310,50,4,8,8,117,Colorado,Summit County,27994,27994,28073,79,64,3,61,32,-16,16,2,273
311,50,4,8,8,119,Colorado,Teller County,23350,23359,23469,110,49,25,24,-2,84,82,4,132
312,50,4,8,8,121,Colorado,Washington County,4814,4812,4821,9,12,5,7,0,3,3,-1,184
313,50,4,8,8,123,Colorado,Weld County,252825,252827,254207,1380,939,369,570,27,730,757,53,5895
314,50,4,8,8,125,Colorado,Yuma County,10043,10043,10049,6,38,14,24,2,-22,-20,2,196
315,40,1,1,9,0,Connecticut,Connecticut,3574097,3574147,3579114,4967,9488,6847,2641,2420,152,2572,-246,118152
316,50,1,1,9,1,Connecticut,Fairfield County,916829,916904,919355,2451,2721,1505,1216,797,490,1287,-52,19168
317,50,1,1,9,3,Connecticut,Hartford County,894014,894052,895236,1184,2453,1820,633,682,-38,644,-93,28227
318,50,1,1,9,5,Connecticut,Litchfield County,189927,189880,189763,-117,416,372,44,25,-176,-151,-10,2804
319,50,1,1,9,7,Connecticut,Middlesex County,165676,165672,165616,-56,356,346,10,63,-113,-50,-16,5085
320,50,1,1,9,9,Connecticut,New Haven County,862477,862442,863357,915,2257,1716,541,542,-65,477,-103,29198
321,50,1,1,9,11,Connecticut,New London County,274055,274070,274004,-66,657,546,111,240,-416,-176,-1,12782
322,50,1,1,9,13,Connecticut,Tolland County,152691,152747,153239,492,338,298,40,42,382,424,28,16117
323,50,1,1,9,15,Connecticut,Windham County,118428,118380,118544,164,290,244,46,29,88,117,1,4771
324,40,3,5,10,0,Delaware,Delaware,897934,897937,899593,1656,2842,1839,1003,357,281,638,15,24413
325,50,3,5,10,1,Delaware,Kent County,162310,162350,162956,606,570,329,241,67,288,355,10,4322
326,50,3,5,10,3,Delaware,New Castle County,538479,538484,538752,268,1697,1038,659,225,-590,-365,-26,17154
327,50,3,5,10,5,Delaware,Sussex County,197145,197103,197885,782,575,472,103,65,583,648,31,2937
328,40,3,5,11,0,District of Columbia,District of Columbia,601723,601767,605226,3459,2245,1181,1064,696,1473,2169,226,40021
329,50,3,5,11,1,District of Columbia,District of Columbia,601723,601767,605226,3459,2245,1181,1064,696,1473,2169,226,40021
330,40,3,5,12,0,Florida,Florida,18801310,18804564,18845537,40973,50873,41764,9109,22164,10296,32460,-596,424999
331,50,3,5,12,1,Florida,Alachua County,247336,247337,247614,277,695,356,339,273,-342,-69,7,13920
332,50,3,5,12,3,Florida,Baker County,27115,27115,27066,-49,81,77,4,-1,-57,-58,5,2344
333,50,3,5,12,5,Florida,Bay County,168852,168850,169206,356,516,401,115,76,168,244,-3,3817
334,50,3,5,12,7,Florida,Bradford County,28520,28519,28536,17,84,90,-6,0,21,21,2,4492
335,50,3,5,12,9,Florida,Brevard County,543376,543372,543965,593,1166,1362,-196,227,603,830,-41,7741
336,50,3,5,12,11,Florida,Broward County,1748066,1748146,1752803,4657,5072,3744,1328,3128,386,3514,-185,16974
337,50,3,5,12,13,Florida,Calhoun County,14625,14627,14647,20,38,14,24,1,-4,-3,-1,1891
338,50,3,5,12,15,Florida,Charlotte County,159978,159967,159875,-92,262,579,-317,43,210,253,-28,3014
339,50,3,5,12,17,Florida,Citrus County,141236,141230,141173,-57,243,596,-353,15,285,300,-4,2251
340,50,3,5,12,19,Florida,Clay County,190865,190878,191451,573,515,332,183,112,291,403,-13,1251
341,50,3,5,12,21,Florida,Collier County,321520,321522,322581,1059,786,751,35,477,573,1050,-26,4546
342,50,3,5,12,23,Florida,Columbia County,67531,67526,67553,27,194,212,-18,4,47,51,-6,4606
343,50,3,5,12,27,Florida,DeSoto County,34862,34862,34934,72,101,53,48,14,15,29,-5,3798
344,50,3,5,12,29,Florida,Dixie County,16422,16422,16400,-22,37,50,-13,2,-8,-6,-3,1430
345,50,3,5,12,31,Florida,Duval County,864263,864253,865628,1375,3021,1747,1274,634,-436,198,-97,19985
346,50,3,5,12,33,Florida,Escambia County,297619,297620,298038,418,999,751,248,225,-24,201,-31,17959
347,50,3,5,12,35,Florida,Flagler County,95696,95692,96066,374,227,226,1,40,323,363,10,684
348,50,3,5,12,37,Florida,Franklin County,11549,11549,11522,-27,28,53,-25,5,-8,-3,1,1828
349,50,3,5,12,39,Florida,Gadsden County,46389,47744,47794,50,158,70,88,17,-52,-35,-3,3518
350,50,3,5,12,41,Florida,Gilchrist County,16939,16941,17000,59,49,18,31,2,28,30,-2,1128
351,50,3,5,12,43,Florida,Glades County,12884,12881,12869,-12,19,8,11,16,-40,-24,1,1483
352,50,3,5,12,45,Florida,Gulf County,15863,15863,15825,-38,26,17,9,1,-50,-49,2,3450
353,50,3,5,12,47,Florida,Hamilton County,14799,14799,14683,-116,39,13,26,1,-155,-154,12,3064
354,50,3,5,12,49,Florida,Hardee County,27731,27737,27730,-7,87,73,14,24,-46,-22,1,1984
355,50,3,5,12,51,Florida,Hendry County,39140,39143,39009,-134,156,99,57,41,-252,-211,20,1942
356,50,3,5,12,53,Florida,Hernando County,172778,172778,172969,191,368,634,-266,42,409,451,6,1828
357,50,3,5,12,55,Florida,Highlands County,98786,98784,98635,-149,218,413,-195,30,35,65,-19,1733
358,50,3,5,12,57,Florida,Hillsborough County,1229226,1229202,1233498,4296,3764,2141,1623,1407,1243,2650,23,22065
359,50,3,5,12,59,Florida,Holmes County,19927,19923,19843,-80,49,84,-35,1,-46,-45,0,1732
360,50,3,5,12,61,Florida,Indian River County,138028,138028,138270,242,315,409,-94,30,308,338,-2,1794
361,50,3,5,12,63,Florida,Jackson County,49746,49764,49648,-116,120,98,22,1,-144,-143,5,8009
362,50,3,5,12,65,Florida,Jefferson County,14761,14761,14755,-6,32,15,17,0,-24,-24,1,1339
363,50,3,5,12,67,Florida,Lafayette County,8870,8868,8808,-60,23,22,1,2,-71,-69,8,2094
364,50,3,5,12,69,Florida,Lake County,297052,297047,297709,662,734,814,-80,106,631,737,5,3982
365,50,3,5,12,71,Florida,Lee County,618754,618755,620449,1694,1536,1464,72,540,1086,1626,-4,8486
366,50,3,5,12,73,Florida,Leon County,275487,275483,275971,488,750,349,401,139,-23,116,-29,14994
367,50,3,5,12,75,Florida,Levy County,40801,40798,40720,-78,111,144,-33,11,-54,-43,-2,635
368,50,3,5,12,77,Florida,Liberty County,8365,8365,8349,-16,18,6,12,-1,-27,-28,0,1882
369,50,3,5,12,79,Florida,Madison County,19224,19226,19248,22,35,25,10,-1,15,14,-2,1933
370,50,3,5,12,81,Florida,Manatee County,322833,322879,323424,545,780,849,-69,201,423,624,-10,4817
371,50,3,5,12,83,Florida,Marion County,331298,331299,331331,32,761,999,-238,107,204,311,-41,8244
372,50,3,5,12,85,Florida,Martin County,146318,146852,146909,57,295,452,-157,49,180,229,-15,3933
373,50,3,5,12,86,Florida,Miami-Dade County,2496435,2497993,2506972,8979,7275,4322,2953,8388,-2175,6213,-187,41617
374,50,3,5,12,87,Florida,Monroe County,73090,73090,73220,130,154,127,27,82,28,110,-7,2020
375,50,3,5,12,89,Florida,Nassau County,73314,73310,73513,203,188,127,61,4,138,142,0,543
376,50,3,5,12,91,Florida,Okaloosa County,180822,180824,180715,-109,611,314,297,185,-619,-434,28,4883
377,50,3,5,12,93,Florida,Okeechobee County,39996,39996,40025,29,127,80,47,8,-20,-12,-6,2503
378,50,3,5,12,95,Florida,Orange County,1145956,1145957,1148564,2607,3654,1554,2100,1696,-1162,534,-27,33704
379,50,3,5,12,97,Florida,Osceola County,268685,268685,269837,1152,891,444,447,596,137,733,-28,3262
380,50,3,5,12,99,Florida,Palm Beach County,1320134,1320135,1323619,3484,3335,3265,70,1450,1984,3434,-20,19972
381,50,3,5,12,101,Florida,Pasco County,464697,464705,465487,782,1118,1229,-111,136,757,893,0,5674
382,50,3,5,12,103,Florida,Pinellas County,916542,916800,916412,-388,1924,2684,-760,372,140,512,-140,19948
383,50,3,5,12,105,Florida,Polk County,602095,602073,603102,1029,1755,1298,457,426,192,618,-46,12261
384,50,3,5,12,107,Florida,Putnam County,74364,74377,74220,-157,214,258,-44,9,-115,-106,-7,1407
385,50,3,5,12,109,Florida,St. Johns County,190039,190038,191249,1211,430,310,120,11,1017,1028,63,2798
386,50,3,5,12,111,Florida,St. Lucie County,277789,277255,278264,1009,715,619,96,161,729,890,23,3053
387,50,3,5,12,113,Florida,Santa Rosa County,151372,151371,152908,1537,451,277,174,50,1185,1235,128,4244
388,50,3,5,12,115,Florida,Sarasota County,379448,379433,379930,497,692,1186,-494,128,869,997,-6,5622
389,50,3,5,12,117,Florida,Seminole County,422718,422710,423051,341,1076,772,304,247,-199,48,-11,3515
390,50,3,5,12,119,Florida,Sumter County,93420,93420,94278,858,101,280,-179,-6,983,977,60,8952
391,50,3,5,12,121,Florida,Suwannee County,41551,41555,42328,773,122,69,53,16,618,634,86,1393
392,50,3,5,12,123,Florida,Taylor County,22570,22574,22595,21,58,35,23,4,-3,1,-3,3254
393,50,3,5,12,125,Florida,Union County,15535,15535,15542,7,40,23,17,3,-14,-11,1,4778
394,50,3,5,12,127,Florida,Volusia County,494593,494596,494440,-156,1167,1552,-385,143,151,294,-65,12809
395,50,3,5,12,129,Florida,Wakulla County,30776,30783,30825,42,68,76,-8,0,47,47,3,3428
396,50,3,5,12,131,Florida,Walton County,55043,55046,55217,171,138,151,-13,11,159,170,14,2065
397,50,3,5,12,133,Florida,Washington County,24896,24896,24720,-176,61,102,-41,3,-152,-149,14,2694
398,40,3,5,13,0,Georgia,Georgia,9687653,9688729,9711881,23152,32487,17216,15271,4088,3012,7100,781,254026
399,50,3,5,13,1,Georgia,Appling County,18236,18238,18334,96,62,28,34,-3,58,55,7,426
400,50,3,5,13,3,Georgia,Atkinson County,8375,8380,8364,-16,26,7,19,0,-37,-37,2,20
401,50,3,5,13,5,Georgia,Bacon County,11096,11097,11062,-35,38,58,-20,0,-14,-14,-1,325
402,50,3,5,13,7,Georgia,Baker County,3451,3447,3431,-16,4,2,2,0,-19,-19,1,0
403,50,3,5,13,9,Georgia,Baldwin County,45720,45840,45704,-136,120,129,-9,7,-140,-133,6,4655
404,50,3,5,13,11,Georgia,Banks County,18395,18379,18410,31,50,21,29,1,2,3,-1,0
405,50,3,5,13,13,Georgia,Barrow County,69367,69356,69676,320,263,141,122,15,170,185,13,289
406,50,3,5,13,15,Georgia,Bartow County,100157,100092,100050,-42,352,236,116,3,-165,-162,4,990
407,50,3,5,13,17,Georgia,Ben Hill County,17634,17660,17645,-15,60,63,-3,-1,-9,-10,-2,308
408,50,3,5,13,19,Georgia,Berrien County,19286,19293,19361,68,56,21,35,0,34,34,-1,176
409,50,3,5,13,21,Georgia,Bibb County,155547,155783,155814,31,563,389,174,33,-160,-127,-16,6051
410,50,3,5,13,23,Georgia,Bleckley County,13063,13064,13036,-28,27,52,-25,1,-4,-3,0,1439
411,50,3,5,13,25,Georgia,Brantley County,18411,18428,18479,51,50,20,30,-1,22,21,0,66
412,50,3,5,13,27,Georgia,Brooks County,16243,16314,16246,-68,45,61,-16,-2,-51,-53,1,81
413,50,3,5,13,29,Georgia,Bryan County,30233,30215,30377,162,111,32,79,-1,84,83,0,98
414,50,3,5,13,31,Georgia,Bulloch County,70217,70243,70559,316,186,145,41,22,233,255,20,4818
415,50,3,5,13,33,Georgia,Burke County,23316,23326,23336,10,81,89,-8,-1,20,19,-1,283
416,50,3,5,13,35,Georgia,Butts County,23655,23695,23786,91,72,40,32,-1,54,53,6,2345
417,50,3,5,13,37,Georgia,Calhoun County,6694,6697,6697,0,12,3,9,2,-12,-10,1,1701
418,50,3,5,13,39,Georgia,Camden County,50513,50512,50661,149,196,46,150,46,-44,2,-3,1877
419,50,3,5,13,43,Georgia,Candler County,10998,10999,11025,26,38,14,24,-2,3,1,1,287
420,50,3,5,13,45,Georgia,Carroll County,110527,110570,110655,85,384,186,198,26,-138,-112,-1,3583
421,50,3,5,13,47,Georgia,Catoosa County,63942,63925,64069,144,189,85,104,9,35,44,-4,461
422,50,3,5,13,49,Georgia,Charlton County,12171,12171,12853,682,38,5,33,-4,570,566,83,1791
423,50,3,5,13,51,Georgia,Chatham County,265128,265127,265799,672,867,498,369,126,172,298,5,12891
424,50,3,5,13,53,Georgia,Chattahoochee County,11267,11263,11182,-81,52,1,51,70,-219,-149,17,3267
425,50,3,5,13,55,Georgia,Chattooga County,26015,26022,25959,-63,49,96,-47,3,-16,-13,-3,1941
426,50,3,5,13,57,Georgia,Cherokee County,214346,214381,215197,816,663,261,402,38,369,407,7,1406
427,50,3,5,13,59,Georgia,Clarke County,116714,116688,117403,715,364,201,163,73,417,490,62,9183
428,50,3,5,13,61,Georgia,Clay County,3183,3186,3177,-9,5,3,2,0,-11,-11,0,58
429,50,3,5,13,63,Georgia,Clayton County,259424,259630,259877,247,1081,387,694,103,-566,-463,16,4037
430,50,3,5,13,65,Georgia,Clinch County,6798,6792,6764,-28,17,29,-12,0,-16,-16,0,155
431,50,3,5,13,67,Georgia,Cobb County,688078,688065,689495,1430,2320,933,1387,431,-355,76,-33,9068
432,50,3,5,13,69,Georgia,Coffee County,42356,42347,42728,381,123,40,83,5,256,261,37,2657
433,50,3,5,13,71,Georgia,Colquitt County,45498,45496,45634,138,188,72,116,4,24,28,-6,1005
434,50,3,5,13,73,Georgia,Columbia County,124053,124016,124955,939,408,137,271,78,557,635,33,640
435,50,3,5,13,75,Georgia,Cook County,17212,17207,17185,-22,55,78,-23,1,0,1,0,143
436,50,3,5,13,77,Georgia,Coweta County,127317,127369,127937,568,398,170,228,8,312,320,20,588
437,50,3,5,13,79,Georgia,Crawford County,12630,12601,12587,-14,53,38,15,0,-29,-29,0,133
438,50,3,5,13,81,Georgia,Crisp County,23439,23433,23433,0,80,29,51,0,-54,-54,3,506
439,50,3,5,13,83,Georgia,Dade County,16633,16643,16630,-13,22,29,-7,0,-4,-4,-2,993
440,50,3,5,13,85,Georgia,Dawson County,22330,22382,22328,-54,54,31,23,-3,-79,-82,5,299
441,50,3,5,13,87,Georgia,Decatur County,27842,27842,27817,-25,90,55,35,-4,-57,-61,1,1069
442,50,3,5,13,89,Georgia,DeKalb County,691893,691961,692443,482,2665,984,1681,864,-2142,-1278,79,13049
443,50,3,5,13,91,Georgia,Dodge County,21796,21796,21761,-35,62,24,38,0,-75,-75,2,1951
444,50,3,5,13,93,Georgia,Dooly County,14918,14925,14854,-71,32,46,-14,4,-65,-61,4,1978
445,50,3,5,13,95,Georgia,Dougherty County,94565,94564,94513,-51,380,269,111,14,-171,-157,-5,4331
446,50,3,5,13,97,Georgia,Douglas County,132403,132282,132573,291,433,153,280,48,-32,16,-5,1368
447,50,3,5,13,99,Georgia,Early County,11008,11008,10983,-25,41,12,29,0,-54,-54,0,172
448,50,3,5,13,101,Georgia,Echols County,4034,4023,4015,-8,14,10,4,-3,-9,-12,0,0
449,50,3,5,13,103,Georgia,Effingham County,52250,52255,52464,209,140,53,87,2,119,121,1,607
450,50,3,5,13,105,Georgia,Elbert County,20166,20164,20100,-64,59,66,-7,0,-60,-60,3,220
451,50,3,5,13,107,Georgia,Emanuel County,22598,22596,22607,11,86,86,0,-2,14,12,-1,916
452,50,3,5,13,109,Georgia,Evans County,11000,11002,11021,19,47,5,42,0,-23,-23,0,404
453,50,3,5,13,111,Georgia,Fannin County,23682,23709,23685,-24,48,56,-8,-1,-10,-11,-5,161
454,50,3,5,13,113,Georgia,Fayette County,106567,106560,106938,378,194,227,-33,47,367,414,-3,557
455,50,3,5,13,115,Georgia,Floyd County,96317,96314,96431,117,324,202,122,15,-12,3,-8,3733
456,50,3,5,13,117,Georgia,Forsyth County,175511,175484,176723,1239,602,223,379,89,727,816,44,642
457,50,3,5,13,119,Georgia,Franklin County,22084,22093,22074,-19,74,90,-16,-1,0,-1,-2,610
458,50,3,5,13,121,Georgia,Fulton County,920581,920445,925632,5187,3157,1350,1807,672,2532,3204,176,31392
459,50,3,5,13,123,Georgia,Gilmer County,28292,28294,28339,45,92,46,46,7,-6,1,-2,282
460,50,3,5,13,125,Georgia,Glascock County,3082,3086,3079,-7,10,13,-3,0,-5,-5,1,89
461,50,3,5,13,127,Georgia,Glynn County,79626,79627,79744,117,262,217,45,5,70,75,-3,1453
462,50,3,5,13,129,Georgia,Gordon County,55186,55221,55257,36,183,79,104,24,-93,-69,1,670
463,50,3,5,13,131,Georgia,Grady County,25011,25013,25021,8,93,75,18,-1,-6,-7,-3,200
464,50,3,5,13,133,Georgia,Greene County,15994,15996,15976,-20,41,78,-37,-4,20,16,1,168
465,50,3,5,13,135,Georgia,Gwinnett County,805321,805286,808007,2721,2901,909,1992,594,169,763,-34,5682
466,50,3,5,13,137,Georgia,Habersham County,43041,43032,43061,29,116,79,37,-6,2,-4,-4,2384
467,50,3,5,13,139,Georgia,Hall County,179684,179724,180033,309,635,220,415,-1,-97,-98,-8,3141
468,50,3,5,13,141,Georgia,Hancock County,9429,9401,9433,32,25,4,21,0,9,9,2,1471
469,50,3,5,13,143,Georgia,Haralson County,28780,28775,28758,-17,87,101,-14,0,-1,-1,-2,354
470,50,3,5,13,145,Georgia,Harris County,32024,31994,32149,155,73,33,40,0,109,109,6,442
471,50,3,5,13,147,Georgia,Hart County,25213,25210,25240,30,71,38,33,0,0,0,-3,663
472,50,3,5,13,149,Georgia,Heard County,11834,11829,11841,12,35,39,-4,0,16,16,0,132
473,50,3,5,13,151,Georgia,Henry County,203922,203777,205039,1262,575,211,364,74,789,863,35,933
474,50,3,5,13,153,Georgia,Houston County,139900,139819,140651,832,500,255,245,73,487,560,27,1599
475,50,3,5,13,155,Georgia,Irwin County,9538,9513,9577,64,25,18,7,0,50,50,7,663
476,50,3,5,13,157,Georgia,Jackson County,60485,60461,60696,235,199,91,108,2,123,125,2,757
477,50,3,5,13,159,Georgia,Jasper County,13900,13894,13889,-5,41,46,-5,1,1,2,-2,94
478,50,3,5,13,161,Georgia,Jeff Davis County,15068,15074,15111,37,63,12,51,-2,-10,-12,-2,111
479,50,3,5,13,163,Georgia,Jefferson County,16930,16916,16869,-47,50,75,-25,-2,-18,-20,-2,527
480,50,3,5,13,165,Georgia,Jenkins County,8340,8333,8320,-13,34,40,-6,-1,-8,-9,2,84
481,50,3,5,13,167,Georgia,Johnson County,9980,9974,9986,12,34,7,27,0,-14,-14,-1,1737
482,50,3,5,13,169,Georgia,Jones County,28669,28668,28646,-22,82,76,6,0,-29,-29,1,321
483,50,3,5,13,171,Georgia,Lamar County,18317,18311,18265,-46,46,41,5,1,-55,-54,3,1455
484,50,3,5,13,173,Georgia,Lanier County,10078,10077,10104,27,28,34,-6,2,30,32,1,260
485,50,3,5,13,175,Georgia,Laurens County,48434,48435,48384,-51,175,164,11,1,-62,-61,-1,1058
486,50,3,5,13,177,Georgia,Lee County,28298,28295,28414,119,74,68,6,3,103,106,7,828
487,50,3,5,13,179,Georgia,Liberty County,63453,63585,62765,-820,358,113,245,79,-1237,-1158,93,2579
488,50,3,5,13,181,Georgia,Lincoln County,7996,7996,7970,-26,10,9,1,0,-28,-28,1,67
489,50,3,5,13,183,Georgia,Long County,14464,14344,14574,230,49,5,44,6,169,175,11,328
